order_no,booking_date,driver_id,license_plates,`status`,create_date,类型,driver_id,license_plates
"P34504446138837908","2017-09-04 15:10:00","127751","京BZ5348","60","2017-09-03 21:42:18","抢单","127751","京BZ5348"
"P20504446240561082","2017-09-04 15:10:00","17491","京BZ5319","60","2017-09-03 21:43:59","抢单","17491","京BZ5319"
"P5504446339865775","2017-09-04 07:00:00",\N,\N,"60","2017-09-03 21:45:39","其他",\N,\N
"P7504446552911632","2017-09-05 13:00:00","23809","京BZ5792","15","2017-09-03 21:49:12","抢单","23809","京BZ5792"
"P43504446695093345","2017-09-04 14:30:00",\N,\N,"60","2017-09-03 21:51:34","其他",\N,\N
"P10504446814873633","2017-09-07 20:00:00","123113","京BZ5767","15","2017-09-03 21:53:34","抢单","123113","京BZ5767"
"P27504446992807659","2017-09-07 20:00:00","41009","京BZ6055","15","2017-09-03 21:56:32","抢单","41009","京BZ6055"
"P13504447038197763","2017-09-03 21:57:00","17175","鲁AK8P65","50","2017-09-03 21:57:18","绑单","17175","鲁AK8P65"
"P34504447604732665","2017-09-03 22:06:00",\N,\N,"60","2017-09-03 22:06:44","其他",\N,\N
"P21504447925619829","2017-09-03 22:12:00",\N,\N,"60","2017-09-03 22:12:05","其他",\N,\N
"P7504448707523334","2017-09-03 22:25:00",\N,\N,"60","2017-09-03 22:25:07","其他",\N,\N
"P15504449787601548","2017-09-03 22:43:00",\N,\N,"60","2017-09-03 22:43:07","其他",\N,\N
"P40504450155722913","2017-09-04 00:07:00",\N,\N,"60","2017-09-03 22:49:15","其他",\N,\N
"P40504450173307672","2017-09-04 00:07:00",\N,\N,"60","2017-09-03 22:49:32","其他",\N,\N
"P20504450213861783","2017-09-04 00:07:00","63387","京BZ6030","60","2017-09-03 22:50:13","抢单","63387","京BZ6030"
"P10504451681863733","2017-09-03 23:14:00",\N,\N,"60","2017-09-03 23:14:41","其他",\N,\N
"P35504453008749320","2017-09-03 23:36:00","17175","鲁AK8P65","50","2017-09-03 23:36:48","绑单","17175","鲁AK8P65"
"P27504453888657776","2017-09-03 23:51:00",\N,\N,"60","2017-09-03 23:51:28","其他",\N,\N
"P35504454544952039","2017-09-04 07:00:00",\N,\N,"10","2017-09-04 00:02:24","其他",\N,\N
"P35504454549403485","2017-09-04 07:00:00",\N,\N,"60","2017-09-04 00:02:29","其他",\N,\N
"P40504454566340271","2017-09-04 07:00:00","36397","黑AD62X9","50","2017-09-04 00:02:45","抢单","36397","黑AD62X9"
"B35504456311915801","2017-09-04 01:06:00",\N,\N,"60","2017-09-04 00:31:51","其他",\N,\N
"P34504459400756743","2017-09-04 06:20:00",\N,\N,"60","2017-09-04 01:23:20","其他",\N,\N
"P17504459558862935","2017-09-04 06:20:00",\N,\N,"60","2017-09-04 01:25:58","其他",\N,\N
"P30504460794582232","2017-09-04 01:46:00",\N,\N,"60","2017-09-04 01:46:33","其他",\N,\N
"P10504462696246406","2017-09-04 02:18:00",\N,\N,"60","2017-09-04 02:18:15","其他",\N,\N
"P23504467547654362","2017-09-04 05:38:00","39941","京BZ6040","60","2017-09-04 03:39:07","抢单","39941","京BZ6040"
"P17504473287997928","2017-09-04 05:49:00","29137","京BZ5947","60","2017-09-04 05:14:48","抢单","29137","京BZ5947"
"P20504473333192295","2017-09-04 07:10:00","29137","京BZ5947","60","2017-09-04 05:15:33","抢单","29137","京BZ5947"
"P26504474057866659","2017-09-04 07:27:00","39941","京BZ6040","60","2017-09-04 05:27:37","抢单","39941","京BZ6040"
"P3504475289950662","2017-09-04 05:48:00",\N,\N,"60","2017-09-04 05:48:09","其他",\N,\N
"P25504475435743000","2017-09-04 05:50:00",\N,\N,"60","2017-09-04 05:50:35","其他",\N,\N
"P15504476372062645","2017-09-04 09:00:00",\N,\N,"60","2017-09-04 06:06:12","其他",\N,\N
"P5504476501652582","2017-09-04 09:00:00",\N,\N,"60","2017-09-04 06:08:21","其他",\N,\N
"P24504478176416675","2017-09-04 06:36:00",\N,\N,"60","2017-09-04 06:36:16","其他",\N,\N
"P3504478181298995","2017-09-04 06:36:00",\N,\N,"60","2017-09-04 06:36:21","其他",\N,\N
"P34504478331918141","2017-09-04 06:38:00",\N,\N,"60","2017-09-04 06:38:51","其他",\N,\N
"P15504478462464887","2017-09-04 06:41:00",\N,\N,"60","2017-09-04 06:41:02","其他",\N,\N
"P26504478590005128","2017-09-04 06:43:00",\N,\N,"60","2017-09-04 06:43:10","其他",\N,\N
"P27504478711998626","2017-09-04 06:45:00",\N,\N,"60","2017-09-04 06:45:12","其他",\N,\N
"P15504478855779261","2017-09-04 07:21:00",\N,\N,"60","2017-09-04 06:47:35","其他",\N,\N
"P40504479385705898","2017-09-05 07:28:00",\N,\N,"60","2017-09-04 06:56:25","其他",\N,\N
"P5504479520544797","2017-09-04 08:40:00","27661","京BZ5941","60","2017-09-04 06:58:40","抢单","27661","京BZ5941"
"P3504480038310018","2017-09-04 08:30:00",\N,\N,"60","2017-09-04 07:07:18","其他",\N,\N
"P7504480217512441","2017-09-04 08:30:00",\N,\N,"60","2017-09-04 07:10:17","其他",\N,\N
"P34504480462729616","2017-09-04 08:30:00",\N,\N,"60","2017-09-04 07:14:22","其他",\N,\N
"P17504480520037729","2017-09-04 08:30:00",\N,\N,"60","2017-09-04 07:15:20","其他",\N,\N
"P5504480573943356","2017-09-04 07:16:00",\N,\N,"60","2017-09-04 07:16:13","其他",\N,\N
"P3504480617318048","2017-09-04 07:51:00",\N,\N,"60","2017-09-04 07:16:57","其他",\N,\N
"P45504480646311674","2017-09-04 08:30:00",\N,\N,"60","2017-09-04 07:17:26","其他",\N,\N
"P15504480957638882","2017-09-04 14:30:00",\N,\N,"60","2017-09-04 07:22:37","其他",\N,\N
"P21504481098308398","2017-09-04 14:30:00",\N,\N,"60","2017-09-04 07:24:58","其他",\N,\N
"P37504481222177172","2017-09-04 14:30:00",\N,\N,"60","2017-09-04 07:27:02","其他",\N,\N
"P17504481332896247","2017-09-04 14:30:00",\N,\N,"60","2017-09-04 07:28:52","其他",\N,\N
"P26504481498631602","2017-09-04 07:31:00",\N,\N,"60","2017-09-04 07:31:38","其他",\N,\N
"B40504481536193433","2017-09-04 07:32:00",\N,\N,"60","2017-09-04 07:32:16","其他",\N,\N
"P36504481641404768","2017-09-04 14:30:00",\N,\N,"60","2017-09-04 07:34:01","其他",\N,\N
"P23504481766904202","2017-09-04 14:30:00",\N,\N,"60","2017-09-04 07:36:06","其他",\N,\N
"P5504481890023288","2017-09-04 14:30:00",\N,\N,"60","2017-09-04 07:38:10","其他",\N,\N
"P23504481952664819","2017-09-04 14:30:00",\N,\N,"60","2017-09-04 07:39:12","其他",\N,\N
"P27504482009655107","2017-09-04 07:40:00",\N,\N,"60","2017-09-04 07:40:09","其他",\N,\N
"P3504482155312211","2017-09-04 14:30:00",\N,\N,"60","2017-09-04 07:42:35","其他",\N,\N
"P35504482189608626","2017-09-04 07:43:00",\N,\N,"60","2017-09-04 07:43:09","其他",\N,\N
"P37504483221632573","2017-09-05 12:34:00","10963","辽B7QU09","60","2017-09-04 08:00:21","抢单","10963","辽B7QU09"
"P20504483364285740","2017-09-04 08:02:00",\N,\N,"60","2017-09-04 08:02:44","其他",\N,\N
"P30504483677168086","2017-09-04 08:42:00",\N,\N,"60","2017-09-04 08:07:57","其他",\N,\N
"P26504484333797821","2017-09-04 14:30:00",\N,\N,"60","2017-09-04 08:18:53","其他",\N,\N
"P37504484493773113","2017-09-04 08:21:00",\N,\N,"60","2017-09-04 08:21:33","其他",\N,\N
"P37504484648982672","2017-09-04 08:24:00",\N,\N,"60","2017-09-04 08:24:09","其他",\N,\N
"P43504484671662391","2017-09-04 08:24:00",\N,\N,"60","2017-09-04 08:24:31","其他",\N,\N
"P13504484842351580","2017-09-04 08:27:00",\N,\N,"60","2017-09-04 08:27:22","其他",\N,\N
"P40504484855042163","2017-09-04 08:27:00",\N,\N,"60","2017-09-04 08:27:34","其他",\N,\N
"P17504485022350113","2017-09-04 08:30:00",\N,\N,"60","2017-09-04 08:30:22","其他",\N,\N
"P40504485040310744","2017-09-04 08:30:00",\N,\N,"60","2017-09-04 08:30:40","其他",\N,\N
"P23504485204208762","2017-09-04 08:33:00",\N,\N,"60","2017-09-04 08:33:24","其他",\N,\N
"P35504485211673603","2017-09-04 08:33:00",\N,\N,"60","2017-09-04 08:33:31","其他",\N,\N
"P35504486091986816","2017-09-04 08:48:00",\N,\N,"60","2017-09-04 08:48:12","其他",\N,\N
"P36504486176000308","2017-09-04 08:49:00",\N,\N,"60","2017-09-04 08:49:36","其他",\N,\N
"P5504486264524817","2017-09-04 08:51:00",\N,\N,"60","2017-09-04 08:51:04","其他",\N,\N
"P21504486696461504","2017-09-08 22:35:00",\N,\N,"60","2017-09-04 08:58:16","其他",\N,\N
"P3504486718968614","2017-09-04 08:58:00",\N,\N,"60","2017-09-04 08:58:38","其他",\N,\N
"P26504486800966038","2017-09-04 09:00:00",\N,\N,"60","2017-09-04 09:00:00","其他",\N,\N
"P10504486828901894","2017-09-04 09:00:00",\N,\N,"60","2017-09-04 09:00:28","其他",\N,\N
"P43504487049379600","2017-09-04 11:30:00","115259","京BZ5327","50","2017-09-04 09:04:09","抢单","115259","京BZ5327"
"P24504487832945357","2017-09-04 10:20:00",\N,\N,"60","2017-09-04 09:17:12","其他",\N,\N
"P35504487856515536","2017-09-04 09:17:00","88081","黑AL33L1","30","2017-09-04 09:17:36","绑单","88081","黑AL33L1"
"P24504488088072900","2017-09-04 14:45:00","19435","京BZ5332","50","2017-09-04 09:21:28","抢单","19435","京BZ5332"
"P22504488160629212","2017-09-04 20:20:00",\N,\N,"60","2017-09-04 09:22:40","其他",\N,\N
"P21504488255511627","2017-09-05 08:45:00","17495","京BZ5321","15","2017-09-04 09:24:15","抢单","17495","京BZ5321"
"P3504488282899201","2017-09-04 09:24:00","43713","辽B1MR55","50","2017-09-04 09:24:43","绑单","43713","辽B1MR55"
"P35504488330652009","2017-09-04 20:20:00",\N,\N,"60","2017-09-04 09:25:30","其他",\N,\N
"P21504488514730576","2017-09-08 22:35:00",\N,\N,"60","2017-09-04 09:28:34","其他",\N,\N
"P40504488770666397","2017-09-04 09:32:00","19449","京BZ5344","50","2017-09-04 09:32:50","绑单","19449","京BZ5344"
"P35504489307861824","2017-09-04 09:41:00","23817","京BZ5796","50","2017-09-04 09:41:47","绑单","23817","京BZ5796"
"P37504489490902663","2017-09-05 09:20:00",\N,\N,"60","2017-09-04 09:44:50","其他",\N,\N
"P27504489653012911","2017-09-05 09:20:00",\N,\N,"60","2017-09-04 09:47:33","其他",\N,\N
"B15504490007600604","2017-09-04 13:10:00",\N,\N,"60","2017-09-04 09:53:27","其他",\N,\N
"P24504490435942978","2017-09-04 10:35:00",\N,\N,"60","2017-09-04 10:00:35","其他",\N,\N
"P24504490440545439","2017-09-04 10:00:00","27655","京BZ5971","50","2017-09-04 10:00:40","绑单","27655","京BZ5971"
"P45504490703293231","2017-09-04 20:20:00",\N,\N,"60","2017-09-04 10:05:03","其他",\N,\N
"P7504490704843163","2017-09-04 10:05:00","10725","京BZ5323","50","2017-09-04 10:05:04","绑单","10725","京BZ5323"
"P20504490746651154","2017-09-07 14:00:00","17491","京BZ5319","15","2017-09-04 10:05:46","抢单","17491","京BZ5319"
"P3504490835829778","2017-09-04 20:20:00",\N,\N,"60","2017-09-04 10:07:15","其他",\N,\N
"P7504491005614265","2017-09-04 12:00:00","26953","京BZ5955","60","2017-09-04 10:10:05","抢单","26953","京BZ5955"
"P45504492134329463","2017-09-05 14:30:00",\N,\N,"60","2017-09-04 10:28:54","其他",\N,\N
"P5504492266853825","2017-09-05 14:30:00",\N,\N,"60","2017-09-04 10:31:06","其他",\N,\N
"P25504492692088398","2017-09-04 12:40:00","26971","京BZ5944","60","2017-09-04 10:38:12","抢单","26971","京BZ5944"
"P15504492961864324","2017-09-04 10:42:00","71235","辽B6QR05","60","2017-09-04 10:42:41","绑单","71235","辽B6QR05"
"P20504493521601917","2017-09-05 14:30:00",\N,\N,"60","2017-09-04 10:52:01","其他",\N,\N
"P3504493619378418","2017-09-04 16:30:00","19451","京BZ5343","60","2017-09-04 10:53:39","抢单","19451","京BZ5343"
"P30504494387076501","2017-09-04 11:06:00","134353","闽AA8U91","50","2017-09-04 11:06:26","绑单","134353","闽AA8U91"
"P15504495085707888","2017-09-04 11:18:00","134353","闽AA8U91","60","2017-09-04 11:18:05","绑单","134353","闽AA8U91"
"P5504495095757982","2017-09-04 11:18:00",\N,\N,"60","2017-09-04 11:18:15","其他",\N,\N
"P3504495310747727","2017-09-04 11:21:00",\N,\N,"60","2017-09-04 11:21:50","其他",\N,\N
"P17504495517115857","2017-09-04 11:25:00","19501","京BZ5361","50","2017-09-04 11:25:17","绑单","19501","京BZ5361"
"P35504495708932500","2017-09-04 11:28:00",\N,\N,"60","2017-09-04 11:28:28","其他",\N,\N
"P45504496126258060","2017-09-04 11:35:00","127751","京BZ5348","50","2017-09-04 11:35:26","绑单","127751","京BZ5348"
"P7504496243279567","2017-09-05 14:30:00",\N,\N,"60","2017-09-04 11:37:23","其他",\N,\N
"P5504496895024084","2017-09-04 11:48:00",\N,\N,"60","2017-09-04 11:48:15","其他",\N,\N
"P35504496895535283","2017-09-04 11:48:00",\N,\N,"60","2017-09-04 11:48:15","其他",\N,\N
"P40504497124885640","2017-09-05 14:30:00",\N,\N,"60","2017-09-04 11:52:04","其他",\N,\N
"P43504497147608531","2017-09-04 11:52:00",\N,\N,"60","2017-09-04 11:52:27","其他",\N,\N
"P45504497425254092","2017-09-05 14:30:00",\N,\N,"60","2017-09-04 11:57:05","其他",\N,\N
"P22504497473973539","2017-09-04 11:57:00","23819","京BZ5797","60","2017-09-04 11:57:53","绑单","23819","京BZ5797"
"P45504497631590739","2017-09-04 12:00:00",\N,\N,"60","2017-09-04 12:00:31","其他",\N,\N
"P36504497866429606","2017-09-04 12:04:00",\N,\N,"60","2017-09-04 12:04:26","其他",\N,\N
"P40504497947117945","2017-09-04 12:05:00",\N,\N,"60","2017-09-04 12:05:46","其他",\N,\N
"P17504497999728363","2017-09-04 12:06:00",\N,\N,"60","2017-09-04 12:06:39","其他",\N,\N
"P26504498347992886","2017-09-04 12:12:00",\N,\N,"60","2017-09-04 12:12:28","其他",\N,\N
"P21504498353586450","2017-09-04 14:12:00","27657","京BZ5974","60","2017-09-04 12:12:33","抢单","27657","京BZ5974"
"P30504498383602577","2017-09-04 12:13:00",\N,\N,"60","2017-09-04 12:13:03","其他",\N,\N
"P26504498461470241","2017-09-05 14:30:00",\N,\N,"60","2017-09-04 12:14:21","其他",\N,\N
"P22504498912523528","2017-09-05 14:30:00",\N,\N,"60","2017-09-04 12:21:52","其他",\N,\N
"P23504499315684553","2017-09-05 10:20:00","72213","辽A5NU90","15","2017-09-04 12:28:35","抢单","72213","辽A5NU90"
"P35504499385201497","2017-09-04 12:29:00","19441","京BZ5336","60","2017-09-04 12:29:45","绑单","19441","京BZ5336"
"P5504499607385578","2017-09-05 14:30:00",\N,\N,"60","2017-09-04 12:33:27","其他",\N,\N
"P5504499633498192","2017-09-04 12:33:00","134177","冀QW8888","60","2017-09-04 12:33:53","绑单","134177","冀QW8888"
"P5504499735427397","2017-09-05 14:30:00",\N,\N,"60","2017-09-04 12:35:35","其他",\N,\N
"P7504499791210703","2017-09-04 12:36:00","134177","冀QW8888","60","2017-09-04 12:36:31","绑单","134177","冀QW8888"
"P35504499872023231","2017-09-05 14:30:00",\N,\N,"60","2017-09-04 12:37:52","其他",\N,\N
"P34504500138166089","2017-09-04 14:17:00","29137","京BZ5947","60","2017-09-04 12:42:18","抢单","29137","京BZ5947"
"P21504500278520116","2017-09-04 12:44:00",\N,\N,"60","2017-09-04 12:44:38","其他",\N,\N
"P34504500620086331","2017-09-04 12:50:00",\N,\N,"60","2017-09-04 12:50:20","其他",\N,\N
"P30504500633922820","2017-09-04 12:50:00","10725","京BZ5323","50","2017-09-04 12:50:33","绑单","10725","京BZ5323"
"P23504500784916642","2017-09-04 20:20:00","23791","京BZ5782","15","2017-09-04 12:53:04","抢单","23791","京BZ5782"
"P22504500951920671","2017-09-04 12:55:00",\N,\N,"60","2017-09-04 12:55:51","其他",\N,\N
"P15504501129964905","2017-09-04 12:58:00","63387","京BZ6030","15","2017-09-04 12:58:50","绑单","63387","京BZ6030"
"P25504501216649684","2017-09-04 17:40:00","141201","辽A5FU13","60","2017-09-04 13:00:16","抢单","141201","辽A5FU13"
"P21504503332872857","2017-09-04 13:35:00",\N,\N,"60","2017-09-04 13:35:32","其他",\N,\N
"P34504503497751408","2017-09-04 16:10:00","26951","京BZ5953","60","2017-09-04 13:38:17","抢单","26951","京BZ5953"
"P30504503509421654","2017-09-04 15:20:00",\N,\N,"60","2017-09-04 13:38:29","其他",\N,\N
"P3504503537379197","2017-09-08 22:15:00",\N,\N,"60","2017-09-04 13:38:57","其他",\N,\N
"P5504503565509778","2017-09-04 15:20:00",\N,\N,"60","2017-09-04 13:39:25","其他",\N,\N
"P26504503643466976","2017-09-04 15:30:00",\N,\N,"60","2017-09-04 13:40:43","其他",\N,\N
"P23504503780372478","2017-09-04 15:30:00",\N,\N,"60","2017-09-04 13:43:00","其他",\N,\N
"P25504503815049781","2017-09-04 15:30:00",\N,\N,"60","2017-09-04 13:43:35","其他",\N,\N
"P3504503930713572","2017-09-04 15:50:00","141201","辽A5FU13","30","2017-09-04 13:45:30","抢单","141201","辽A5FU13"
"P5504503989377208","2017-09-05 13:30:00",\N,\N,"60","2017-09-04 13:46:29","其他",\N,\N
"P24504504167188446","2017-09-04 13:49:00","140773","京BZ5980","60","2017-09-04 13:49:27","绑单","140773","京BZ5980"
"P36504504168952430","2017-09-05 13:30:00",\N,\N,"60","2017-09-04 13:49:28","其他",\N,\N
"P13504504235240169","2017-09-04 13:50:00",\N,\N,"60","2017-09-04 13:50:35","其他",\N,\N
"P43504504370486527","2017-09-04 13:52:00",\N,\N,"60","2017-09-04 13:52:50","其他",\N,\N
"P45504504801557421","2017-09-05 13:30:00",\N,\N,"60","2017-09-04 14:00:01","其他",\N,\N
"P7504504915792638","2017-09-04 14:01:00","32937","晋AR237N","15","2017-09-04 14:01:55","绑单","32937","晋AR237N"
"P5504505230727484","2017-09-04 14:41:00",\N,\N,"60","2017-09-04 14:07:10","其他",\N,\N
"P25504505244030846","2017-09-05 13:30:00",\N,\N,"60","2017-09-04 14:07:24","其他",\N,\N
"P10504505252653175","2017-09-05 15:00:00",\N,\N,"60","2017-09-04 14:07:32","其他",\N,\N
"P40504505502341204","2017-09-05 15:00:00",\N,\N,"60","2017-09-04 14:11:42","其他",\N,\N
"P23504505505787222","2017-09-05 13:30:00",\N,\N,"60","2017-09-04 14:11:45","其他",\N,\N
"P25504505736802179","2017-09-05 06:05:00",\N,\N,"60","2017-09-04 14:15:36","其他",\N,\N
"P37504505797535950","2017-09-04 14:16:00",\N,\N,"60","2017-09-04 14:16:37","其他",\N,\N
"P34504505855015372","2017-09-04 14:17:00",\N,\N,"60","2017-09-04 14:17:35","其他",\N,\N
"P37504505879323138","2017-09-05 06:05:00",\N,\N,"60","2017-09-04 14:17:59","其他",\N,\N
"P36504506009425691","2017-09-05 06:05:00",\N,\N,"60","2017-09-04 14:20:09","其他",\N,\N
"P27504506069876182","2017-09-04 14:21:00","17499","京BZ5325","60","2017-09-04 14:21:09","绑单","17499","京BZ5325"
"P22504506218933925","2017-09-05 09:20:00",\N,\N,"60","2017-09-04 14:23:38","其他",\N,\N
"P21504506277979677","2017-09-05 09:20:00",\N,\N,"60","2017-09-04 14:24:38","其他",\N,\N
"P17504506456798923","2017-09-05 09:20:00",\N,\N,"60","2017-09-04 14:27:36","其他",\N,\N
"P26504506580971036","2017-09-05 09:20:00",\N,\N,"60","2017-09-04 14:29:41","其他",\N,\N
"P26504506720081961","2017-09-05 09:20:00",\N,\N,"60","2017-09-04 14:32:00","其他",\N,\N
"P15504506844451932","2017-09-05 09:20:00",\N,\N,"60","2017-09-04 14:34:04","其他",\N,\N
"P40504506969755103","2017-09-05 09:20:00",\N,\N,"60","2017-09-04 14:36:09","其他",\N,\N
"B45504507051053623","2017-09-04 17:15:00",\N,\N,"60","2017-09-04 14:37:31","其他",\N,\N
"P40504507167606907","2017-09-05 09:20:00",\N,\N,"60","2017-09-04 14:39:27","其他",\N,\N
"P23504507237537579","2017-09-04 14:40:00",\N,\N,"60","2017-09-04 14:40:37","其他",\N,\N
"P25504507290806753","2017-09-05 09:20:00",\N,\N,"60","2017-09-04 14:41:30","其他",\N,\N
"P10504507419431081","2017-09-05 09:20:00",\N,\N,"60","2017-09-04 14:43:39","其他",\N,\N
"P43504507535747405","2017-09-05 09:20:00",\N,\N,"60","2017-09-04 14:45:35","其他",\N,\N
"P22504507662171393","2017-09-05 09:20:00",\N,\N,"60","2017-09-04 14:47:42","其他",\N,\N
"P24504507787863902","2017-09-05 09:20:00",\N,\N,"60","2017-09-04 14:49:47","其他",\N,\N
"P37504507941300534","2017-09-04 14:52:00","92323","津CAQ811","60","2017-09-04 14:52:21","绑单","92323","津CAQ811"
"P37504508282390670","2017-09-04 19:00:00","10963","辽B7QU09","20","2017-09-04 14:58:02","抢单","10963","辽B7QU09"
"P30504508324738671","2017-09-04 14:58:00","71191","辽B6QZ19","50","2017-09-04 14:58:44","绑单","71191","辽B6QZ19"
"P30504508514674693","2017-09-04 15:01:00","71235","辽B6QR05","50","2017-09-04 15:01:54","绑单","71235","辽B6QR05"
"P34504509606887012","2017-09-04 15:20:00","92323","津CAQ811","60","2017-09-04 15:20:06","绑单","92323","津CAQ811"
"P22504510196717117","2017-09-04 15:29:00","26817","京BZ5987","60","2017-09-04 15:29:56","绑单","26817","京BZ5987"
"P30504510341250542","2017-09-04 22:45:00",\N,\N,"60","2017-09-04 15:32:20","其他",\N,\N
"P30504510360118431","2017-09-04 22:45:00","26827","京BZ5992","15","2017-09-04 15:32:39","抢单","26827","京BZ5992"
"P26504510366896009","2017-09-04 15:32:00","17505","京BZ5328","50","2017-09-04 15:32:46","绑单","17505","京BZ5328"
"P17504510515906260","2017-09-05 14:30:00",\N,\N,"60","2017-09-04 15:35:15","其他",\N,\N
"P30504510551253563","2017-09-05 13:30:00",\N,\N,"60","2017-09-04 15:35:50","其他",\N,\N
"P23504510644295615","2017-09-05 14:30:00",\N,\N,"60","2017-09-04 15:37:24","其他",\N,\N
"P7504510725737267","2017-09-05 13:30:00","115437","京BZ5349","15","2017-09-04 15:38:45","抢单","115437","京BZ5349"
"P22504510760172523","2017-09-04 17:23:00",\N,\N,"60","2017-09-04 15:39:20","其他",\N,\N
"P26504510794579821","2017-09-04 17:23:00",\N,\N,"60","2017-09-04 15:39:54","其他",\N,\N
"P22504510816188127","2017-09-04 17:23:00","140773","京BZ5980","60","2017-09-04 15:40:16","抢单","140773","京BZ5980"
"P10504511345271107","2017-09-04 20:13:00",\N,\N,"10","2017-09-04 15:49:04","其他",\N,\N
"P10504511369381520","2017-09-04 21:30:00","37793","辽B7QE35","15","2017-09-04 15:49:28","抢单","37793","辽B7QE35"
